origin_station_id,desti_station_id,count
ST-1065,ST-2871,15
ST-1065,ST-2883,6
ST-1065,ST-2886,10
ST-1065,ST-2888,27
ST-1065,ST-2889,6
ST-1065,ST-2890,4
ST-1065,ST-2943,3
ST-1065,ST-2965,17
ST-1065,ST-2992,17
ST-1065,ST-2993,12
ST-1065,ST-2994,3
ST-1065,ST-308,6
ST-1065,ST-3100,12
ST-1065,ST-3128,12
ST-1065,ST-3145,12
ST-1065,ST-3146,3
ST-1065,ST-3251,120
ST-1065,ST-3259,3
ST-1065,ST-3260,3
ST-1065,ST-3261,3
ST-1065,ST-508,11
ST-1065,ST-509,4
ST-1065,ST-510,6
ST-1065,ST-511,4
ST-1065,ST-512,20
ST-1065,ST-513,9
ST-1065,ST-514,3
ST-1065,ST-516,3
ST-1065,ST-518,3
ST-1065,ST-523,16
ST-1065,ST-525,9
ST-1065,ST-530,3
ST-1065,ST-824,3
ST-1065,ST-829,3
ST-1065,ST-834,50
ST-1065,ST-835,66
ST-1065,ST-975,3
ST-1067,ST-1065,19
ST-1067,ST-1067,94
ST-1067,ST-1249,28
ST-1067,ST-1251,62
ST-1067,ST-1338,3
ST-1067,ST-1351,3
ST-1067,ST-1510,3
ST-1067,ST-1512,3
ST-1067,ST-1646,16
ST-1067,ST-1712,4
ST-1067,ST-2023,12
ST-1067,ST-2024,33
ST-1067,ST-2025,6
ST-1067,ST-2031,3
ST-1067,ST-2035,3
ST-1067,ST-2042,3
ST-1067,ST-2047,4
ST-1067,ST-2482,4
ST-1067,ST-2487,6
ST-1067,ST-2489,4
ST-1067,ST-2494,7
ST-1067,ST-2550,15
ST-1067,ST-2553,15
ST-1067,ST-2611,3
ST-1067,ST-2883,3
ST-1067,ST-2888,9
ST-1067,ST-2890,3
ST-1067,ST-2944,3
ST-1067,ST-2946,7
ST-1067,ST-3068,15
ST-1067,ST-3084,735
ST-1067,ST-3094,15
ST-1067,ST-3226,11
ST-1067,ST-512,3
ST-1067,ST-514,9
ST-1067,ST-517,26
ST-1067,ST-519,145
ST-1067,ST-520,31
ST-1067,ST-522,13
ST-1067,ST-523,3
ST-1067,ST-834,22
ST-1067,ST-835,3
ST-1069,ST-1003,3
ST-1069,ST-1064,3
ST-1069,ST-1065,13
ST-1069,ST-1069,116
ST-1069,ST-1249,31
ST-1069,ST-1510,9
ST-1069,ST-1519,25
ST-1069,ST-1646,38
ST-1069,ST-1688,3
ST-1069,ST-1714,3
ST-1069,ST-2020,292
ST-1069,ST-2035,3
ST-1069,ST-2059,12
ST-1069,ST-2481,15
ST-1069,ST-2487,6
ST-1069,ST-2550,18
ST-1069,ST-2551,6
ST-1069,ST-2766,7
ST-1069,ST-2888,40
ST-1069,ST-2945,88
ST-1069,ST-2965,3
ST-1069,ST-3084,3
ST-1069,ST-3094,426
ST-1069,ST-3118,6
ST-1069,ST-3226,7
ST-1069,ST-3276,3
ST-1069,ST-516,25
ST-1069,ST-520,4
ST-1069,ST-522,6
ST-1069,ST-524,4
ST-1069,ST-525,6
ST-1069,ST-538,7
ST-1069,ST-834,9
ST-1069,ST-835,3
ST-107,ST-106,4
ST-107,ST-107,61
ST-107,ST-108,3
ST-107,ST-1195,3
ST-107,ST-1199,6
ST-107,ST-1690,3
ST-107,ST-2326,4
ST-107,ST-241,4
ST-107,ST-2420,3
ST-107,ST-258,3
ST-107,ST-3205,3
ST-107,ST-446,3
ST-107,ST-482,7
ST-107,ST-506,3
ST-107,ST-974,3
ST-107,ST-99,44
ST-1070,ST-1070,128
ST-1070,ST-1582,3
ST-1070,ST-1584,3
ST-1070,ST-1586,26
ST-1070,ST-1590,6
ST-1070,ST-1681,6
ST-1070,ST-1729,3
ST-1070,ST-1730,274
ST-1070,ST-1793,12
ST-1070,ST-1851,3
ST-1070,ST-1855,6
ST-1070,ST-1857,3
ST-1070,ST-1859,15
ST-1070,ST-1864,3
ST-1070,ST-1868,6
ST-1070,ST-2596,6
ST-1070,ST-2796,28
ST-1070,ST-2797,6
ST-1070,ST-2876,9
ST-1070,ST-2918,3
ST-1070,ST-3153,6
ST-1070,ST-3214,110
ST-1070,ST-737,4
ST-1070,ST-891,77
ST-1072,ST-1072,26
ST-1072,ST-1089,3
ST-1072,ST-1681,3
ST-1072,ST-1719,3
ST-1072,ST-1796,3
ST-1072,ST-1872,9
ST-1072,ST-2878,3
ST-1072,ST-892,3
ST-1072,ST-896,3
ST-1075,ST-1075,6
ST-1075,ST-1796,3
ST-1075,ST-1855,6
ST-1075,ST-2798,3
ST-1075,ST-737,5
ST-1076,ST-1070,3
ST-1076,ST-1076,31
ST-1076,ST-1681,3
ST-1076,ST-1707,67
ST-1076,ST-1793,3
ST-1076,ST-1851,3
ST-1076,ST-1852,3
ST-1076,ST-1855,3
ST-1076,ST-1862,3
ST-1076,ST-2409,3
ST-1076,ST-2576,25
ST-1076,ST-2796,3
ST-1076,ST-2957,3
ST-1076,ST-2972,654
ST-1076,ST-2987,7
ST-1076,ST-737,3
ST-1076,ST-904,9
ST-1077,ST-1586,3
ST-1077,ST-1720,3
ST-1077,ST-1855,3
ST-1077,ST-2878,3
ST-1077,ST-906,3
ST-1078,ST-1078,37
ST-1078,ST-1086,4
ST-1078,ST-1087,3
ST-1078,ST-1588,3
ST-1078,ST-1681,3
ST-1078,ST-1719,3
ST-1078,ST-1720,16
ST-1078,ST-1839,3
ST-1078,ST-1848,3
ST-1078,ST-1874,6
ST-1078,ST-2797,3
ST-1078,ST-2877,6
ST-1078,ST-3069,7
ST-1078,ST-3151,15
ST-1078,ST-544,9
ST-1078,ST-896,6
ST-1078,ST-905,3
ST-1078,ST-908,3
ST-1079,ST-1070,3
ST-1079,ST-1079,22
ST-1079,ST-1413,3
ST-1079,ST-1681,9
ST-1079,ST-1730,3
ST-1079,ST-1857,3
ST-1079,ST-1866,3
ST-1079,ST-2409,3
ST-1079,ST-2575,3
ST-1079,ST-2576,3
ST-1079,ST-2796,3
ST-1079,ST-3214,12
ST-1079,ST-891,39
ST-1079,ST-892,9
ST-1079,ST-930,6
ST-108,ST-105,3
ST-108,ST-106,22
ST-108,ST-107,3
ST-108,ST-108,101
ST-108,ST-109,11
ST-108,ST-1195,4
ST-108,ST-1199,3
ST-108,ST-1661,13
ST-108,ST-1690,9
ST-108,ST-2326,17
ST-108,ST-2330,36
ST-108,ST-2341,6
ST-108,ST-241,4
ST-108,ST-2466,3
ST-108,ST-249,3
ST-108,ST-2834,49
ST-108,ST-3002,3
ST-108,ST-3042,458
ST-108,ST-3120,3
ST-108,ST-3121,3
ST-108,ST-3136,3
ST-108,ST-375,6
ST-108,ST-408,3
ST-108,ST-482,9
ST-108,ST-506,29
ST-108,ST-987,3
ST-108,ST-99,6
ST-1081,ST-1075,3
ST-1081,ST-1081,123
ST-1081,ST-1086,3
ST-1081,ST-1409,3
ST-1081,ST-1586,24
ST-1081,ST-1681,6
ST-1081,ST-1719,4
ST-1081,ST-1730,111
ST-1081,ST-1855,3
ST-1081,ST-1864,3
ST-1081,ST-2581,4
ST-1081,ST-2601,3
ST-1081,ST-2796,9
ST-1081,ST-2797,31
ST-1081,ST-2876,3
ST-1081,ST-3214,43
ST-1081,ST-385,3
ST-1081,ST-497,3
ST-1081,ST-550,6
ST-1081,ST-838,3
ST-1081,ST-891,47
ST-1081,ST-892,3
ST-1082,ST-1082,3
ST-1082,ST-1417,3
ST-1082,ST-2599,3
ST-1083,ST-1041,9
ST-1083,ST-1045,9
ST-1083,ST-1047,3
ST-1083,ST-1061,3
ST-1083,ST-1083,156
ST-1083,ST-1092,15
ST-1083,ST-1422,6
ST-1083,ST-1584,3
ST-1083,ST-1627,12
ST-1083,ST-1681,3
ST-1083,ST-1684,2266
ST-1083,ST-1687,15
ST-1083,ST-1873,5
ST-1083,ST-1878,3
ST-1083,ST-2574,77
ST-1083,ST-2592,3
ST-1083,ST-2740,47
ST-1083,ST-3070,1068
ST-1083,ST-3141,6
ST-1083,ST-3148,3
ST-1083,ST-388,11
ST-1083,ST-492,3
ST-1083,ST-495,3
ST-1083,ST-497,6
ST-1083,ST-502,3
ST-1083,ST-503,49
ST-1083,ST-541,104
ST-1084,ST-1084,12
ST-1084,ST-1419,6
ST-1084,ST-1716,3
ST-1084,ST-1855,3
ST-1084,ST-2589,3
ST-1084,ST-2796,3
ST-1084,ST-2984,6
ST-1084,ST-3230,5
ST-1084,ST-737,3
ST-1084,ST-895,6
ST-1084,ST-904,3
ST-1084,ST-907,7
ST-1085,ST-1085,6
ST-1085,ST-1364,3
ST-1085,ST-1706,3
ST-1085,ST-2581,4
ST-1085,ST-2972,3
ST-1085,ST-3229,3
ST-1085,ST-905,12
ST-1085,ST-906,3
ST-1085,ST-907,3
ST-1086,ST-1086,33
ST-1086,ST-1087,18
ST-1086,ST-1409,3
ST-1086,ST-1681,3
ST-1086,ST-1719,21
ST-1086,ST-1720,32
ST-1086,ST-1730,21
ST-1086,ST-1874,3
ST-1086,ST-2574,3
ST-1086,ST-2592,3
ST-1086,ST-2609,3
ST-1086,ST-2797,6
ST-1086,ST-2876,6
ST-1086,ST-3214,4
ST-1086,ST-891,7
ST-1086,ST-892,12
ST-1086,ST-904,4
ST-1087,ST-1041,3
ST-1087,ST-1046,3
ST-1087,ST-1086,36
ST-1087,ST-1087,201
ST-1087,ST-1408,3
ST-1087,ST-1409,18
ST-1087,ST-1420,3
ST-1087,ST-1627,4
ST-1087,ST-1681,19
ST-1087,ST-1719,3
ST-1087,ST-1720,28
ST-1087,ST-1730,18
ST-1087,ST-1848,4
ST-1087,ST-1868,5
ST-1087,ST-1878,6
ST-1087,ST-2571,4
ST-1087,ST-2574,33
ST-1087,ST-2592,3
ST-1087,ST-2596,3
ST-1087,ST-2609,3
ST-1087,ST-2621,3
ST-1087,ST-2738,4
ST-1087,ST-2748,3
ST-1087,ST-2797,3
ST-1087,ST-3070,9
ST-1087,ST-3150,6
ST-1087,ST-3214,3
ST-1087,ST-495,3
ST-1087,ST-891,10
ST-1087,ST-892,16
ST-1088,ST-1088,61
ST-1088,ST-1584,3
ST-1088,ST-1586,3
ST-1088,ST-1590,3
ST-1088,ST-1681,6
ST-1088,ST-1705,7
ST-1088,ST-1862,3
ST-1088,ST-1864,12
ST-1088,ST-1867,4
ST-1088,ST-2593,3
ST-1088,ST-2596,3
ST-1088,ST-2991,3
ST-1088,ST-3214,3
ST-1088,ST-547,46
ST-1088,ST-548,14
ST-1088,ST-550,3
ST-1088,ST-553,3
ST-1088,ST-891,13
ST-1089,ST-1089,27
ST-1089,ST-1720,3
ST-1089,ST-2586,3
ST-1089,ST-830,3
ST-1089,ST-897,3
ST-109,ST-105,3
ST-109,ST-106,15
ST-109,ST-108,364
ST-109,ST-109,194
ST-109,ST-112,9
ST-109,ST-1199,3
ST-109,ST-1300,3
ST-109,ST-1660,6
ST-109,ST-1661,13
ST-109,ST-1690,3
ST-109,ST-2308,6
ST-109,ST-2310,10
ST-109,ST-2326,29
ST-109,ST-2327,6
ST-109,ST-2341,9
ST-109,ST-241,9
ST-109,ST-2466,6
ST-109,ST-2467,28
ST-109,ST-249,10
ST-109,ST-2834,52
ST-109,ST-3003,3
ST-109,ST-3042,12
ST-109,ST-3121,29
ST-109,ST-3136,23
ST-109,ST-362,3
ST-109,ST-364,3
ST-109,ST-368,3
ST-109,ST-371,3
ST-109,ST-375,3
ST-109,ST-376,3
ST-109,ST-446,3
ST-109,ST-447,3
ST-109,ST-482,12
ST-109,ST-506,12
ST-1092,ST-1046,3
ST-1092,ST-1083,36
ST-1092,ST-1092,28
ST-1092,ST-1409,3
ST-1092,ST-1684,233
ST-1092,ST-1705,3
ST-1092,ST-2574,21
ST-1092,ST-2742,3
ST-1092,ST-3070,84
ST-1092,ST-493,6
ST-1092,ST-494,3
ST-1092,ST-541,3
ST-1093,ST-1093,64
ST-1093,ST-1097,3
ST-1093,ST-1099,9
ST-1093,ST-1332,3
ST-1093,ST-1375,6
ST-1093,ST-1451,3
ST-1093,ST-1474,5
ST-1093,ST-2283,4
ST-1093,ST-2285,3
ST-1093,ST-2293,70
ST-1093,ST-2294,3
ST-1093,ST-2295,5
ST-1093,ST-2299,13
ST-1093,ST-2635,3
ST-1093,ST-2636,6
ST-1093,ST-2952,3
ST-1093,ST-3023,3
ST-1093,ST-3168,8
ST-1093,ST-3233,3
ST-1093,ST-566,12
ST-1093,ST-599,25
ST-1093,ST-847,6
ST-1093,ST-849,3
ST-1093,ST-850,6
ST-1093,ST-854,3
ST-1093,ST-855,5
ST-1093,ST-857,5
ST-1095,ST-1095,40
ST-1095,ST-1098,3
ST-1095,ST-1099,3
ST-1095,ST-1452,3
ST-1095,ST-2298,3
ST-1095,ST-3043,3
ST-1095,ST-849,9
ST-1095,ST-942,6
ST-1096,ST-1096,9
ST-1096,ST-1335,4
ST-1097,ST-1097,19
ST-1097,ST-1098,172
ST-1097,ST-1335,22
ST-1097,ST-1375,3
ST-1097,ST-1380,7
ST-1097,ST-1381,3
ST-1097,ST-2076,4
ST-1097,ST-2283,13
ST-1097,ST-2291,141
ST-1097,ST-2293,6
ST-1097,ST-2299,3
ST-1097,ST-2630,3
ST-1097,ST-2846,3
ST-1097,ST-2969,88
ST-1097,ST-566,3
ST-1097,ST-849,6
ST-1097,ST-850,25
ST-1097,ST-912,6
ST-1097,ST-942,12
ST-1098,ST-1093,3
ST-1098,ST-1097,173
ST-1098,ST-1098,124
ST-1098,ST-1099,3
ST-1098,ST-1335,173
ST-1098,ST-1375,3
ST-1098,ST-1380,3
ST-1098,ST-1381,9
ST-1098,ST-1451,4
ST-1098,ST-1760,3
ST-1098,ST-2268,4
ST-1098,ST-2283,3
ST-1098,ST-2301,4
ST-1098,ST-2629,3
ST-1098,ST-2630,6
ST-1098,ST-2636,3
ST-1098,ST-266,3
ST-1098,ST-2846,10
ST-1098,ST-2922,6
ST-1098,ST-2969,3
ST-1098,ST-3035,5
ST-1098,ST-589,9
ST-1098,ST-595,3
ST-1098,ST-599,3
ST-1098,ST-849,20
ST-1098,ST-850,3
ST-1098,ST-856,3
ST-1098,ST-912,3
ST-1098,ST-942,42
ST-1099,ST-1093,3
ST-1099,ST-1097,3
ST-1099,ST-1098,18
ST-1099,ST-1099,72
ST-1099,ST-1332,3
ST-1099,ST-1346,3
ST-1099,ST-1375,139
ST-1099,ST-1380,9
ST-1099,ST-1381,3
ST-1099,ST-2267,6
ST-1099,ST-2270,9
ST-1099,ST-2282,3
ST-1099,ST-2283,38
ST-1099,ST-2292,4
ST-1099,ST-2293,3
ST-1099,ST-2294,3
ST-1099,ST-2631,11
ST-1099,ST-2636,6
ST-1099,ST-266,4
ST-1099,ST-2906,3
ST-1099,ST-2969,7
ST-1099,ST-3006,6
ST-1099,ST-3024,4
ST-1099,ST-3035,3
ST-1099,ST-3060,3
ST-1099,ST-401,3
ST-1099,ST-566,3
ST-1099,ST-594,3
ST-1099,ST-596,3
ST-1099,ST-599,3
ST-1099,ST-850,3
ST-1099,ST-856,7
ST-1099,ST-912,3
ST-1099,ST-942,3
ST-11,ST-10,3
ST-11,ST-11,44
ST-11,ST-20,6
ST-11,ST-204,3
ST-11,ST-21,3
ST-11,ST-211,3
ST-11,ST-2152,3
ST-11,ST-2168,3
ST-11,ST-2534,3
ST-11,ST-277,3
ST-11,ST-2866,3
ST-11,ST-2905,18
ST-11,ST-3017,9
ST-11,ST-3019,3
ST-11,ST-3140,3
ST-11,ST-33,3
ST-11,ST-4,3
ST-11,ST-46,3
ST-11,ST-5,6
ST-11,ST-6,5
ST-11,ST-8,9
ST-11,ST-9,4
ST-110,ST-110,29
ST-110,ST-2147,28
ST-110,ST-2149,164
ST-110,ST-2164,34
ST-110,ST-2537,50
ST-110,ST-2974,3
ST-110,ST-3095,3
ST-110,ST-76,7
ST-110,ST-80,6
ST-110,ST-86,85
ST-110,ST-94,12
ST-110,ST-95,3
ST-1100,ST-1100,3
ST-1100,ST-1726,19
ST-1100,ST-643,3
ST-1100,ST-646,3
ST-1100,ST-651,3
ST-1100,ST-862,29
ST-1101,ST-1101,10
ST-1101,ST-1103,118
ST-1101,ST-1109,3
ST-1101,ST-1384,3
ST-1101,ST-1392,3
ST-1101,ST-1637,3
ST-1101,ST-2125,3
ST-1101,ST-2126,3
ST-1101,ST-2132,4
ST-1101,ST-2133,3
ST-1101,ST-2137,9
ST-1101,ST-2722,3
ST-1101,ST-859,3
ST-1101,ST-862,5
ST-1102,ST-1102,22
ST-1102,ST-1105,117
ST-1102,ST-1203,3
ST-1102,ST-1665,6
ST-1102,ST-2403,4
ST-1102,ST-2406,88
ST-1102,ST-2898,48
ST-1102,ST-3046,6
ST-1102,ST-3234,6
ST-1102,ST-648,3
ST-1102,ST-948,3
ST-1103,ST-1101,96
ST-1103,ST-1103,56
ST-1103,ST-1105,7
ST-1103,ST-1107,3
ST-1103,ST-1203,3
ST-1103,ST-1211,3
ST-1103,ST-1212,3
ST-1103,ST-1459,3
ST-1103,ST-1723,3
ST-1103,ST-2125,51
ST-1103,ST-2126,3
ST-1103,ST-2129,4
ST-1103,ST-2132,4
ST-1103,ST-2137,27
ST-1103,ST-2403,3
ST-1103,ST-3092,3
ST-1103,ST-647,3
ST-1103,ST-948,13
ST-1104,ST-1104,43
ST-1104,ST-1389,3
ST-1104,ST-1390,8
ST-1104,ST-1423,3
ST-1104,ST-1638,6
ST-1104,ST-1726,43
ST-1104,ST-2103,3
ST-1104,ST-2125,3
ST-1104,ST-2133,3
ST-1104,ST-2405,3
ST-1104,ST-643,24
ST-1104,ST-652,3
ST-1104,ST-862,4
ST-1104,ST-863,6
ST-1105,ST-1102,3
ST-1105,ST-1103,23
ST-1105,ST-1105,71
ST-1105,ST-1203,6
ST-1105,ST-1212,3
ST-1105,ST-1385,3
ST-1105,ST-1390,7
ST-1105,ST-1469,4
ST-1105,ST-1723,7
ST-1105,ST-1725,6
ST-1105,ST-1726,3
ST-1105,ST-2127,3
ST-1105,ST-2132,12
ST-1105,ST-2137,9
ST-1105,ST-2403,7
ST-1105,ST-2405,21
ST-1105,ST-2406,58
ST-1105,ST-2458,7
ST-1105,ST-2898,26
ST-1105,ST-3046,6
ST-1105,ST-3203,9
ST-1105,ST-3234,9
ST-1105,ST-563,7
ST-1105,ST-564,9
ST-1105,ST-574,3
ST-1105,ST-647,3
ST-1105,ST-648,32
ST-1105,ST-652,3
ST-1105,ST-910,6
ST-1105,ST-948,43
ST-1106,ST-1106,6
ST-1106,ST-1204,6
ST-1106,ST-1280,36
ST-1106,ST-2793,3
ST-1106,ST-3173,3
ST-1106,ST-646,3
ST-1107,ST-1105,3
ST-1107,ST-1107,21
ST-1107,ST-1109,6
ST-1107,ST-1280,9
ST-1107,ST-1638,4
ST-1107,ST-2069,6
ST-1107,ST-2074,3
ST-1107,ST-2125,3
ST-1107,ST-2129,3
ST-1107,ST-2130,3
ST-1107,ST-2137,6
ST-1107,ST-578,3
ST-1107,ST-862,3
ST-1109,ST-1101,6
ST-1109,ST-1103,3
ST-1109,ST-1104,12
ST-1109,ST-1107,4
ST-1109,ST-1109,54
ST-1109,ST-1390,6
ST-1109,ST-1392,3
ST-1109,ST-1423,3
ST-1109,ST-1469,7
ST-1109,ST-1665,3
ST-1109,ST-1726,6
ST-1109,ST-2125,3
ST-1109,ST-2133,4
ST-1109,ST-2137,3
ST-1109,ST-2405,7
ST-1109,ST-616,3
ST-1109,ST-645,23
ST-1109,ST-646,4
ST-1109,ST-647,3
ST-1109,ST-650,3
ST-1109,ST-651,3
ST-1109,ST-652,3
ST-1109,ST-860,3
ST-1109,ST-862,6
ST-1109,ST-948,4
ST-111,ST-106,13
ST-111,ST-108,3
ST-111,ST-111,57
ST-111,ST-112,3
ST-111,ST-1199,9
ST-111,ST-1661,6
ST-111,ST-1690,23
ST-111,ST-2310,9
ST-111,ST-2321,3
ST-111,ST-2326,9
ST-111,ST-2330,6
ST-111,ST-2341,6
ST-111,ST-3002,413
ST-111,ST-3003,17
ST-111,ST-3120,4
ST-111,ST-375,6
ST-111,ST-446,3
ST-111,ST-482,7
ST-111,ST-483,6
ST-111,ST-506,19
ST-111,ST-99,6
ST-1110,ST-1110,32
ST-1110,ST-1280,3
ST-1110,ST-2125,3
ST-1110,ST-2133,3
ST-1110,ST-2134,3
ST-1110,ST-2137,18
ST-1110,ST-2727,6
ST-1110,ST-2971,3
ST-1110,ST-600,3
ST-1110,ST-650,4
ST-1110,ST-948,3
ST-1111,ST-1111,125
ST-1111,ST-1280,9
ST-1111,ST-1299,3
ST-1111,ST-1335,3
ST-1111,ST-1349,31
ST-1111,ST-1395,10
ST-1111,ST-1474,18
ST-1111,ST-2081,3
ST-1111,ST-2223,12
ST-1111,ST-2289,3
ST-1111,ST-2292,12
ST-1111,ST-2635,11
ST-1111,ST-267,6
ST-1111,ST-2715,7
ST-1111,ST-2896,27
ST-1111,ST-3060,3
ST-1111,ST-3168,3
ST-1111,ST-558,23
ST-1111,ST-570,3
ST-1111,ST-594,4
ST-1111,ST-596,3
ST-1111,ST-600,4
ST-1111,ST-603,3
ST-1111,ST-735,3
ST-1111,ST-913,7
ST-1114,ST-1111,3
ST-1114,ST-1114,3
ST-1114,ST-1349,11
ST-1114,ST-1395,18
ST-1114,ST-1474,38
ST-1114,ST-2075,7
ST-1114,ST-2223,3
ST-1114,ST-2861,6
ST-1114,ST-3060,7
ST-1114,ST-603,27
ST-1114,ST-964,3
ST-1118,ST-1118,175
ST-1118,ST-1121,4
ST-1118,ST-1123,4
ST-1118,ST-1124,3
ST-1118,ST-1125,3
ST-1118,ST-1279,7
ST-1118,ST-1282,3
ST-1118,ST-1285,27
ST-1118,ST-1286,83
ST-1118,ST-1287,3
ST-1118,ST-1288,10
ST-1118,ST-1291,14
ST-1118,ST-1394,7
ST-1118,ST-1473,3
ST-1118,ST-1474,3
ST-1118,ST-2076,10
ST-1118,ST-2078,12
ST-1118,ST-2081,5
ST-1118,ST-2085,9
ST-1118,ST-2699,3
ST-1118,ST-2702,6
ST-1118,ST-2703,12
ST-1118,ST-2705,3
ST-1118,ST-2711,5
ST-1118,ST-2715,4
ST-1118,ST-2716,3
ST-1118,ST-2718,44
ST-1118,ST-2719,6
ST-1118,ST-2729,9
ST-1118,ST-2791,16
ST-1118,ST-2792,343
ST-1118,ST-3015,28
ST-1118,ST-3060,41
ST-1118,ST-3063,4
ST-1118,ST-3110,3
ST-1118,ST-3116,13
ST-1118,ST-3167,3
ST-1118,ST-3174,22
ST-1118,ST-604,19
ST-1118,ST-605,3
ST-1118,ST-610,9
ST-1118,ST-611,26
ST-1118,ST-613,3
ST-1118,ST-735,13
ST-1118,ST-736,13
ST-1118,ST-914,5
ST-1118,ST-971,3
ST-1119,ST-1119,35
ST-1119,ST-1120,37
ST-1119,ST-1121,4
ST-1119,ST-1122,3
ST-1119,ST-1125,4
ST-1119,ST-1291,3
ST-1119,ST-1640,7
ST-1119,ST-2079,3
ST-1119,ST-2698,3
ST-1119,ST-2709,6
ST-1119,ST-2914,6
ST-1119,ST-611,3
ST-1119,ST-612,9
ST-1119,ST-869,18
ST-1119,ST-914,3
ST-1119,ST-915,6
ST-112,ST-105,3
ST-112,ST-109,9
ST-112,ST-111,6
ST-112,ST-112,74
ST-112,ST-1263,3
ST-112,ST-1603,5
ST-112,ST-1660,4
ST-112,ST-1661,67
ST-112,ST-2308,9
ST-112,ST-2318,3
ST-112,ST-2341,19
ST-112,ST-2466,63
ST-112,ST-2545,3
ST-112,ST-3002,9
ST-112,ST-3003,12
ST-112,ST-3043,3
ST-112,ST-3044,3
ST-112,ST-3120,6
ST-112,ST-3121,9
ST-112,ST-3136,27
ST-112,ST-361,3
ST-112,ST-362,3
ST-112,ST-368,370
ST-112,ST-375,6
ST-112,ST-446,6
ST-112,ST-482,25
ST-112,ST-483,3
ST-112,ST-506,247
ST-112,ST-98,3
ST-112,ST-987,3
ST-112,ST-988,3
ST-112,ST-99,17
ST-1120,ST-1119,3
ST-1120,ST-1120,10
ST-1120,ST-1289,3
ST-1121,ST-1118,15
ST-1121,ST-1119,3
ST-1121,ST-1121,298
ST-1121,ST-1122,3
ST-1121,ST-1124,56
ST-1121,ST-1125,21
ST-1121,ST-1127,3
ST-1121,ST-1133,8
ST-1121,ST-1278,6
ST-1121,ST-1279,3
ST-1121,ST-1284,6
ST-1121,ST-1285,3
ST-1121,ST-1286,3
ST-1121,ST-1394,56
ST-1121,ST-1425,3
ST-1121,ST-1426,6
ST-1121,ST-1473,3
ST-1121,ST-1475,6
ST-1121,ST-1476,68
ST-1121,ST-1639,9
ST-1121,ST-1640,23
ST-1121,ST-1641,9
ST-1121,ST-1642,65
ST-1121,ST-2063,49
ST-1121,ST-2070,3
ST-1121,ST-2077,6
ST-1121,ST-2079,3
ST-1121,ST-2085,6
ST-1121,ST-2086,120
ST-1121,ST-2087,3
ST-1121,ST-2096,4
ST-1121,ST-2110,3
ST-1121,ST-2699,25
ST-1121,ST-2700,3
ST-1121,ST-2701,6
ST-1121,ST-2706,34
ST-1121,ST-2709,22
ST-1121,ST-2710,64
ST-1121,ST-2711,10
ST-1121,ST-2716,3
ST-1121,ST-2717,6
ST-1121,ST-2718,9
ST-1121,ST-2721,6
ST-1121,ST-2723,3
ST-1121,ST-2726,13
ST-1121,ST-2729,3
ST-1121,ST-2754,3
ST-1121,ST-2835,3
ST-1121,ST-2954,3
ST-1121,ST-3015,15
ST-1121,ST-3060,3
ST-1121,ST-3110,3
ST-1121,ST-3116,12
ST-1121,ST-3123,3
ST-1121,ST-3211,3
ST-1121,ST-3262,3
ST-1121,ST-610,37
ST-1121,ST-611,3
ST-1121,ST-736,19
ST-1121,ST-867,9
ST-1121,ST-868,3
ST-1121,ST-914,43
ST-1122,ST-1121,13
ST-1122,ST-1122,12
ST-1122,ST-2699,6
ST-1122,ST-2707,9
ST-1122,ST-2718,3
ST-1122,ST-608,3
ST-1122,ST-914,3
ST-1123,ST-1118,6
ST-1123,ST-1121,7
ST-1123,ST-1123,94
ST-1123,ST-1128,15
ST-1123,ST-1474,6
ST-1123,ST-1475,6
ST-1123,ST-2067,21
ST-1123,ST-2068,7
ST-1123,ST-2076,3
ST-1123,ST-2085,6
ST-1123,ST-2086,3
ST-1123,ST-2087,3
ST-1123,ST-2791,9
ST-1123,ST-2792,3
ST-1123,ST-2896,19
ST-1123,ST-3060,24
ST-1123,ST-3063,6
ST-1123,ST-3167,3
ST-1123,ST-3174,3
ST-1123,ST-602,6
ST-1123,ST-603,18
ST-1123,ST-604,6
ST-1123,ST-605,53
ST-1123,ST-735,765
ST-1124,ST-1118,7
ST-1124,ST-1121,3
ST-1124,ST-1124,127
ST-1124,ST-1125,3
ST-1124,ST-1278,3
ST-1124,ST-1279,3
ST-1124,ST-1282,3
ST-1124,ST-1284,3
ST-1124,ST-1286,3
ST-1124,ST-1287,3
ST-1124,ST-1473,7
ST-1124,ST-1639,3
ST-1124,ST-1642,3
ST-1124,ST-2070,3
ST-1124,ST-2076,3
ST-1124,ST-2085,4
ST-1124,ST-2086,3
ST-1124,ST-2706,6
ST-1124,ST-2707,6
ST-1124,ST-2726,4
ST-1124,ST-2729,6
ST-1124,ST-2792,6
ST-1124,ST-2835,6
ST-1124,ST-2954,4
ST-1124,ST-3015,3
ST-1124,ST-3123,4
ST-1124,ST-3211,3
ST-1124,ST-608,3
ST-1124,ST-611,21
ST-1124,ST-736,7
ST-1124,ST-867,3
ST-1124,ST-914,7
ST-1125,ST-1118,6
ST-1125,ST-1121,28
ST-1125,ST-1125,127
ST-1125,ST-1132,3
ST-1125,ST-1133,4
ST-1125,ST-1291,3
ST-1125,ST-1426,6
ST-1125,ST-1476,22
ST-1125,ST-1639,72
ST-1125,ST-1641,9
ST-1125,ST-2063,3
